Unnamed: 0,Freqs,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,Electrode_Distance,Genotype,Brain_State
98,50.08000000000001,0.008047007930787236,0.00813583792686074,0.006738795139876011,0.002998273699925438,0.007044874730121204,0.003778481675374916,0.02681809917165321,0.007387264110745673,0.00637799690536792,0.00409475242013048,0.005794105145185094,0.004330088266143004,0.007790796813293983,0.006033971596982087,0.005590536334762069,0.003894302960655834,0.004213712168301189,0.004887369977320377,Short,WT,non-REM
0,1.0016,0.0003955752787452501,0.0009169730804365658,0.000139344105665668,0.000183113828144361,0.0002208331606692044,0.0002713094561439902,0.0002005790346776036,0.0001359726926006184,0.0002099066192625421,0.0001305943055156711,0.0002925271699705243,0.0007486929445770643,0.001089500512431949,0.000365022566609631,0.0004283896371319724,0.0003299639113471929,8.135610623063868e-05,7.814823823646986e-05,Short,WT,REM
1,1.5024,0.0001669628433737647,0.001771003878275736,0.0004355969419601212,0.0008068780650092087,0.0003206482980488674,0.0003611666480387196,0.0005704097268341569,0.0004905503234832633,0.0003153980581108784,0.0005212790922830576,0.0002649431890628559,0.0009565118233676775,0.003141507413224877,0.0002021821771443783,0.0008480701907940829,0.0008518641998699029,0.0003672378986176389,5.385589367916194e-05,Short,WT,REM
2,2.0032,0.0009707199247678626,0.002085800932168913,0.001084614599965684,0.001826720331255647,0.000622925498035787,0.0004589096911692191,0.002091830391547424,0.0002974666243801264,0.0006448382679716569,0.001148349640288552,0.0004161720551921098,0.0006205377719706628,0.005468470185085241,0.0001189623345484649,0.0004332786384455979,0.001761006222545538,0.0005192140423766984,0.0002389476023693611,Short,WT,REM
3,2.504,0.002971536318424243,0.002328838471870033,0.001024523361389635,0.002552051795757609,0.0005117801824377866,0.00042778575401804,0.001839315480121349,0.0001824805329693576,0.0005288569449414674,0.001679465729403873,0.0003611342025113383,0.0003235568327280021,0.007960022607531706,0.0002993330958359246,0.0002829984380209429,0.001688481453261625,0.0006908920876754755,0.0007880644527777037,Short,WT,REM
4,3.0048,0.002674593036803038,0.00199446654241733,0.0005842637438524422,0.0022952577400655,0.0002182012637851296,0.0003154545356915594,0.001099644851255103,6.10633652720276e-05,0.0004489293829403471,0.001647687783254454,0.0001769325344968364,0.0001925875333056759,0.009453042523217122,0.0002123405883402235,0.0002230087412573776,0.001309746472454218,0.0009304164157425466,0.0004427309741252722,Short,WT,REM
5,3.5056,0.001228267422533386,0.001713504976122516,0.000448119965481023,0.001531354269029325,0.0001080472706103176,0.0004039134267736671,0.0002976159876879853,1.730174624137453e-05,0.0001267806396014622,0.0009585606863783299,8.896560789477166e-05,0.0006419864554620064,0.01183320379536596,6.76641850877538e-05,0.0002245327751050202,0.0009325715765282034,0.0007302263169759176,0.00013994302337272,Short,WT,REM
6,4.0064,0.0004783971178071718,0.002091217590388014,0.0001198472697794565,0.0005618807421177375,0.0001491593845996052,0.000776359107968407,0.0004036373696563354,0.0001492899537984747,0.0003085170712910657,0.000352649715779462,0.0004359290991053968,0.001733125987217644,0.01490651638109078,0.0001448130039985852,0.0003613639982783213,9.092508332199855e-05,0.0002185608410572487,0.0001809707487709271,Short,WT,REM
7,4.5072,0.0003111679429609137,0.003585350801929425,0.00129830161588042,0.0001027920850932629,0.0006712317423431203,0.00196558492990588,0.000661190993930293,0.001224487578199085,0.001930943761466181,0.0001304875460201283,0.002511413744720693,0.004325180136977036,0.02019165328965805,0.002374495423864492,0.001571854775825097,0.0004970238896198776,0.000122643809711671,0.0002061481210961784,Short,WT,REM
8,5.008,0.00147713965342598,0.007308143030500362,0.00602881672937482,0.0005395530238743925,0.00354129038595092,0.007217293090349411,0.00211496967341633,0.00717960431094133,0.006159194149984407,0.0005082386358156608,0.01256580346349669,0.01710056167212939,0.02511334213734869,0.01434149927818092,0.005633910868947527,0.002887439339561502,0.001649771288729186,0.003369965932837725,Short,WT,REM
9,5.5088,0.00756828497601056,0.01463289055142958,0.01846375557278282,0.003125347616169448,0.01044137609686521,0.01942245434218837,0.005185787129667841,0.01955428757553405,0.01795652589428946,0.003017984813695365,0.03399927916067508,0.0470731751309862,0.03578483664541955,0.03937929261300158,0.01590395899309214,0.01116756965092012,0.007869595993627769,0.01579580102064378,Short,WT,REM
10,6.009600000000001,0.01528031009658722,0.03287442765296658,0.04495685759726562,0.01090037808034615,0.02013289704153517,0.03107357288704223,0.01498771120279844,0.04046570572936673,0.03129912915914789,0.007186828960624723,0.06089797834876971,0.09295415450076729,0.05606608172041513,0.06590898580934734,0.03382144143747883,0.02323758198198322,0.0185765405874757,0.03709149386596155,Short,WT,REM
11,6.510400000000001,0.02094862137529829,0.05110323820545841,0.05965574677673063,0.02076114073349186,0.02254796552420217,0.03410756649624683,0.03014368611033987,0.04722576423045149,0.03234959635662906,0.01413705158124667,0.07865550604156774,0.1244275429374762,0.07318117779878616,0.07884706613324532,0.04679353105180675,0.02904428768466744,0.01859086237700609,0.04825444250852682,Short,WT,REM
12,7.011200000000001,0.01838595995955413,0.05655897229642918,0.05090969018922319,0.02167216019033838,0.01630978686330452,0.02875824289954327,0.02990041924333656,0.03833287994589103,0.02354584498750572,0.0150567885857468,0.06350267025003051,0.1095763867647671,0.08045279595515399,0.06640983326936635,0.04354700653711188,0.02549685047364987,0.009649470820871737,0.04025496469763341,Short,WT,REM
13,7.512,0.0124072559860007,0.04637035980759545,0.03304076414945227,0.01569267948869802,0.009540221949317269,0.01877585147461846,0.01655155192155899,0.02543160118046256,0.01469684696558622,0.012435512506034,0.03946287107069836,0.06925560993034988,0.0760089916473027,0.04133659303407763,0.02990676851920852,0.01714158210680762,0.004729108884878757,0.0250388504520228,Short,WT,REM
14,8.0128,0.009313768944225824,0.03248183841827831,0.02133014493696166,0.0131226531993195,0.005972345895057596,0.01185807732553609,0.01021788984878681,0.01698171788515977,0.009921505202614925,0.00957569904301485,0.02166339921835681,0.03891043765420809,0.0632743831653484,0.02161113832294453,0.01831439039197309,0.01203773174953067,0.002590711020137435,0.01422238094835823,Short,WT,REM
15,8.5136,0.00956393713562707,0.02251211146688412,0.01559762040808807,0.0108932940873321,0.004505887042185039,0.007686643475316574,0.01183080116946763,0.01341198704525015,0.008012124839804558,0.006979473687886291,0.01163222416850958,0.02178479179103842,0.05836086844108537,0.01258013900967417,0.01301003773448766,0.009672514578950294,0.002404906945789966,0.008418994218301598,Short,WT,REM
16,9.0144,0.01246250711287731,0.01896547874360442,0.01114245812677061,0.009837536858000363,0.003719942573793982,0.005901234531221745,0.01028409855640003,0.0115004875819535,0.005999806354954855,0.006600207067644755,0.008358438181295452,0.0150838091256385,0.06008257740359391,0.007371794275741954,0.01065205162771054,0.008234294787246797,0.002211269897768684,0.006381420998175708,Short,WT,REM
17,9.5152,0.0146338757304934,0.01379032900537145,0.007965959731272499,0.01194915862004439,0.003220324059906187,0.004520419730316205,0.01345104254658623,0.01197326518904541,0.005228672061061062,0.00901755702920731,0.00633693716159788,0.009565456850405468,0.06238826882841306,0.005182095453702471,0.0094443562142912,0.008854941714008947,0.002096975095907006,0.004964415970093218,Short,WT,REM
18,10.016,0.01845362986672265,0.01060934788435931,0.006271914447117661,0.01055615132592678,0.002377692840740538,0.004142969083165029,0.01243041487422721,0.01373199477619651,0.005445779856729183,0.008051422986047907,0.005325750044583971,0.006909277628697264,0.06509423389463663,0.005154261877011464,0.008306967896251509,0.009894360093113851,0.002122927324699944,0.004540740435743695,Short,WT,REM
19,10.5168,0.01429161511861346,0.0077141629800372,0.005567465912585648,0.007876151922684609,0.002159268172268391,0.00370271541338155,0.009843891366191251,0.01411256496694476,0.005228001148256498,0.006737567840478392,0.004025844418487626,0.00568037042842424,0.06773627184385561,0.005139633415761549,0.0079722745497064,0.009649891404987803,0.001591727670003473,0.004231670206280202,Short,WT,REM
20,11.0176,0.0112080632462667,0.006406530130737748,0.005741667968441885,0.006338604357254716,0.002595618496050953,0.003621076749815833,0.006516958828656918,0.01794548343327402,0.003812383124557251,0.006360614452246811,0.004702070423924175,0.00587116904730178,0.06745518954855563,0.004252508622009646,0.007416104846758199,0.006500721828817735,0.001438163311035106,0.003801304166246171,Short,WT,REM
21,11.5184,0.01089821580858324,0.006599601060376082,0.004615965949833638,0.005706348804316209,0.002871991476272711,0.003926362367221927,0.004049556981330159,0.01709541175113807,0.004924343099961763,0.006013035822313091,0.00395608649401231,0.004966682557917919,0.06563098246028815,0.004252198413880248,0.00612401152715418,0.004954061627439682,0.001727400341551252,0.003177399777320498,Short,WT,REM
22,12.0192,0.009109493854529834,0.005241555694286497,0.004033254242093397,0.006164096126307487,0.0035163196350818,0.004417581011950457,0.003822120290401101,0.01453418897780373,0.004749698237917672,0.004765002375637424,0.003197734377100556,0.004363351288223976,0.06401157705393928,0.004188269181858766,0.006822947931122144,0.005963921137169298,0.001879758916023856,0.003089187459546573,Short,WT,REM
23,12.52,0.00666686560157727,0.004090674058965994,0.003536361492830826,0.004336594358664896,0.003480139483183007,0.00473066233109079,0.003229529329379575,0.01035421102973107,0.004796204775117213,0.003598842925068247,0.00370437809076696,0.005920390463141602,0.06221481983244845,0.003995755015281161,0.006457363433036174,0.004822964017095291,0.002160747879681889,0.002625956020593944,Short,WT,REM
24,13.0208,0.005905868712556549,0.004676524311868924,0.003929564031071152,0.003781807462110686,0.003355875884060183,0.004947790178782242,0.003109859842388164,0.007659974135618086,0.005455117121552827,0.00461249022166473,0.00347922362916031,0.007174907794601932,0.06252395325059364,0.003074595180570453,0.005831102310325759,0.003754006672148087,0.002537934288367646,0.002072564044050922,Short,WT,REM
25,13.5216,0.005416068856139366,0.005089297721799017,0.003407964545152811,0.003346406340874376,0.00338357351847773,0.005103134531637366,0.003094499272109843,0.005396702195879791,0.005810362350873448,0.00501371930341942,0.003130888581003959,0.00680564426456733,0.06657549897560494,0.003000920885898259,0.006544444174235747,0.003716455382806636,0.003387184088764677,0.00192437888250039,Short,WT,REM
26,14.0224,0.005201098547239017,0.004925370309230096,0.003753663458013238,0.003067487905301784,0.002801231194652919,0.005006349893231797,0.002979090208751442,0.004802555816690259,0.005917997815752286,0.005281315639155009,0.003288279327520547,0.006716975639524477,0.06654629907876074,0.003378891057580019,0.006449096650658707,0.003392494499319404,0.002988279408528265,0.002101542428890028,Short,WT,REM
27,14.5232,0.004428321473265714,0.004442631127653576,0.004441719823463899,0.002861727187362285,0.002162281370685846,0.004982016137124536,0.00262013624649057,0.004564001010300346,0.004497632086719555,0.004493906762958479,0.002480031531961561,0.005514551209766175,0.06512233562306455,0.003099994468868198,0.005088284530283753,0.003138818802915452,0.002484647801604682,0.002244388570903364,Short,WT,REM
28,15.024,0.004082024570981759,0.004496993733582282,0.003697591863951601,0.002700434356881717,0.001777704872008199,0.004566453553478596,0.002566812885299285,0.004940437548476675,0.004074035521586509,0.003597198416225176,0.001757336798969953,0.004484927995433259,0.06543902468843682,0.001678639111000068,0.004745899554004654,0.003366012855434996,0.002513152203155735,0.002163990786345022,Short,WT,REM
29,15.5248,0.003992072631268489,0.003661288998578608,0.002839673092742981,0.002962689950960828,0.001574412156533856,0.004430628450056769,0.002530938290420864,0.004833230864287738,0.003665364040861857,0.002726422743700793,0.001797253267196802,0.003920838433239956,0.06341376972070659,0.001221933767289321,0.00486401287207892,0.003601641574871745,0.002295526609655469,0.00144248449320558,Short,WT,REM
30,16.0256,0.003528100919595037,0.002164029274002821,0.002373908706281627,0.0028743981246274,0.001400912494575346,0.004256442761808746,0.00284406002468295,0.002991456245675066,0.002757356570723358,0.002676268111606127,0.001410132266830519,0.003953584196072617,0.06503713240946325,0.001191148387482164,0.003265651651340026,0.003198704109846354,0.001649185963518934,0.001182006818498671,Short,WT,REM
31,16.5264,0.004071366269843,0.00200269867804254,0.001909142412452809,0.002810793552357329,0.00114453355262393,0.004076514003601695,0.002791954867474107,0.002118222906569393,0.002283679728079928,0.002530001560928577,0.001127443766545941,0.004214192084989219,0.06461685554750761,0.0007355264416646108,0.002619487537115523,0.002895178774044462,0.001916224329102314,0.001275851373667418,Short,WT,REM
32,17.0272,0.003447367064112593,0.001623095695357038,0.001313946218359196,0.002007140197426342,0.0008209395824848991,0.004472208172184349,0.001234362533701505,0.002068321188101592,0.002253925654302949,0.001684946374042667,0.001038883597258588,0.004116271968439645,0.06379981090618465,0.0006029163943149633,0.002301696035163967,0.001950892464214996,0.001686867993637273,0.0008478997526328752,Short,WT,REM
33,17.528,0.003235363560242943,0.001459722104002612,0.001049289148900567,0.001969829917473828,0.001028414927219466,0.003874043266322643,0.00129928003765857,0.001771776900048788,0.00216820700372656,0.001763497744877928,0.0008618685842782739,0.004127787306386556,0.06285490027325884,0.0005796812810399512,0.001721369607929643,0.001536355522208905,0.001386086887158375,0.0006660196775709917,Short,WT,REM
34,18.0288,0.00294638818972684,0.001272866866633802,0.0007488908163352096,0.001751815849619614,0.00127277979579954,0.003516295719646959,0.001459148517264814,0.001340788021607602,0.002011399814272936,0.002109591376156651,0.0009921671259402766,0.004222095349116867,0.06555542148625694,0.0006655019605813469,0.001750036136852098,0.001436888338481925,0.00144048685673698,0.0005996215351857935,Short,WT,REM
35,18.5296,0.002149211806929545,0.001031135540297667,0.0006313354934221176,0.001374771988219696,0.001299333593095991,0.003997877893507033,0.001131524966118168,0.001191811448453989,0.001954811926892796,0.001513331501767431,0.001062807198023906,0.00475386412456302,0.06568451816603944,0.0008690595279901469,0.001842637423540848,0.001448067082773996,0.001439448887043176,0.0005252183023702588,Short,WT,REM
36,19.0304,0.002038507108814468,0.0009276323382789181,0.0008765519170381845,0.001387240960569138,0.001043268989667191,0.004476554646717623,0.001457550524467265,0.001367828160772718,0.00254349959742207,0.001305421151773011,0.001136397675265511,0.004963185363370297,0.0647304038882193,0.0008313224327329042,0.001664024500506727,0.001662877405726695,0.001344173996541607,0.0006229958069120663,Short,WT,REM
37,19.5312,0.001726086951922567,0.00094744858511726,0.0006058792222801872,0.001062289793117018,0.001072852272608714,0.004656268694835495,0.00152311193719723,0.001778226748110254,0.002925159313070463,0.001531670178199209,0.00131012702692431,0.00560059083797958,0.06510395496094817,0.0007492279141901189,0.001699307982434158,0.001669634123396806,0.001427355343325116,0.0008194080494291469,Short,WT,REM
38,20.032,0.001594214616386069,0.0009207394687250768,0.000736799082609998,0.0008975693171466222,0.001358807326001368,0.005028387629444355,0.001555558466018445,0.001445240677371571,0.002998382937681499,0.001316873256877357,0.001565196957366617,0.006769539653802199,0.06714007000089155,0.0007185044105883841,0.001762442202686256,0.001665990856157334,0.001549200235291456,0.001166983303666658,Short,WT,REM
39,20.5328,0.00115188333458764,0.001021656218505478,0.0009406404414350478,0.0008860381277027981,0.001187970012936765,0.005313761482964494,0.001404343843667492,0.001676571077545382,0.00274868126524457,0.001032641115561881,0.001539029847632945,0.006984532453297485,0.06841612922287096,0.000741680703849111,0.00198613903458796,0.001643892598690256,0.001582112295822938,0.001286502616711381,Short,WT,REM
40,21.0336,0.001076096630224157,0.001073428462323851,0.001125581598465809,0.0008823704625045507,0.001259959104204198,0.00616726958022248,0.001233632631008746,0.001682888744174539,0.003053477040979288,0.0016721892956697,0.00163557729691455,0.007357953225225122,0.0683896654109323,0.001092532094400349,0.002110952103708587,0.001837931626995874,0.00177548641292109,0.001657792143300131,Short,WT,REM
41,21.5344,0.00113594793851403,0.001070653742122167,0.001367815964481613,0.0008916306779389015,0.001431301242169127,0.006711092377479389,0.001176853412458141,0.001699537113063731,0.003740073658109926,0.001589136349210516,0.001666024436621236,0.007409852594844077,0.06783116385539792,0.001319079135112054,0.002646866794154664,0.001923716926517881,0.001935385553064485,0.001870841230082134,Short,WT,REM
42,22.0352,0.0008779262527412642,0.001005772097797244,0.001371228772433291,0.001354798494704324,0.001615451716229586,0.006919107729681196,0.001198299548962377,0.001941794378520785,0.004238429250622527,0.001623960567678348,0.001914546346899556,0.008225368126372147,0.06852382044400608,0.001451126103316572,0.002498275491157872,0.001824256875420969,0.002021264919748726,0.002062142996745513,Short,WT,REM
43,22.536,0.0008103131873829553,0.001663962753953784,0.001515956979591183,0.001326892473389957,0.001899695976260038,0.007742440706948606,0.001734126761286236,0.001783306125237253,0.004080504347367051,0.001783246886170532,0.00194440298785102,0.00838386347890769,0.06802911729536779,0.00156713121687952,0.002297308209475205,0.002356153990140557,0.002424104642630177,0.002474383914407459,Short,WT,REM
44,23.0368,0.000769560865747011,0.002391639273010111,0.002000338570285462,0.001257891629005382,0.002256501423951673,0.00870726153724387,0.001997857341083297,0.001859219832136226,0.004286115268764737,0.002017729807615598,0.002155897561239986,0.00862771888947551,0.06809989156591575,0.001893600347015024,0.002796588158986876,0.002818792177610164,0.002452374757047469,0.002985284355108031,Short,WT,REM
45,23.5376,0.001031165616620818,0.002567091652534371,0.002184276765849473,0.001359158310872883,0.002363010521696332,0.009043465538584185,0.002145186092211415,0.002568996814424061,0.004774530236290191,0.001589038394706659,0.002887737131274947,0.009347502293472958,0.0701821094116616,0.002269014968595838,0.003145003688552851,0.003021036327877813,0.002898646990524044,0.00365961459834243,Short,WT,REM
46,24.0384,0.001154165045831478,0.002699891956419384,0.002163562398380894,0.001548190252240947,0.002530624388668915,0.00902213397504182,0.002338334450917152,0.002286096397178217,0.005127836934242454,0.001528809198070237,0.003303538656338781,0.009455672996254641,0.07271066924549484,0.002938182970006913,0.003477481169825248,0.003386401707572363,0.003599242939386333,0.00409513548547831,Short,WT,REM
47,24.5392,0.001012310619705095,0.002981604287216379,0.002554266676023375,0.001626412208076344,0.002749758705189268,0.00904335698696506,0.002077393603767617,0.002469332131919521,0.005219617362244582,0.002080908525965328,0.003402274407166675,0.01030995294734257,0.07309782602752052,0.002653171135268821,0.003757514236614991,0.003997030704092411,0.004270567970881657,0.003982853370389569,Short,WT,REM
48,25.04,0.001349440843450038,0.003506101359967215,0.002978729029088471,0.0020310606276476,0.002996629358394939,0.009393777551598882,0.003023781854254013,0.002720168765827612,0.005988902646509001,0.001783892405041245,0.003484625002357972,0.01225599504619142,0.07462780009041714,0.002536693181663343,0.003613679105350183,0.004065556252763931,0.004557584323136969,0.004544231289551192,Short,WT,REM
49,25.5408,0.001577643717566488,0.004194346452228128,0.003612567166145112,0.002148300595458669,0.003391096455640907,0.009879581295861218,0.002838944198533921,0.003469318745846728,0.00635358642627796,0.002060048893500064,0.003974664642369376,0.01201279560923703,0.07367915294626229,0.002907173419129016,0.003874144111055851,0.004192410268008467,0.004297525738012167,0.004931579773479212,Short,WT,REM
50,26.0416,0.001559914484903599,0.004460817051123048,0.00366081629041276,0.002701569605555159,0.003705854487801247,0.01029031161802924,0.002740173163536148,0.003590287439949372,0.006089344747463297,0.002276379441420973,0.004195523865077403,0.01179184415067926,0.07409542361580873,0.002995872285703781,0.004402005154652548,0.004442626443180368,0.005072304663720056,0.005923958442165062,Short,WT,REM
51,26.5424,0.001756890423992071,0.005249791467359648,0.004392203245563642,0.002892448592887261,0.003610641885989293,0.009501736829138406,0.002973586780956894,0.004246744983730006,0.005494115659343773,0.002487665727295123,0.004415804684693595,0.01135637625259695,0.07414316892576922,0.00347846569449846,0.004920074553954906,0.005097012087659883,0.005473678791983415,0.006228383866973805,Short,WT,REM
52,27.0432,0.001808565387139638,0.005129874636429908,0.004511414120381058,0.002801120813931261,0.003462459847156038,0.00925991902567186,0.00263951325929606,0.004824478888838776,0.005523731581333152,0.002600505044592232,0.004250970258275239,0.01172096511906281,0.07390730042028226,0.003616521510329676,0.004555235575792372,0.005254836517527902,0.005525356306154762,0.006614309538458684,Short,WT,REM
53,27.544,0.002068902399382992,0.005228077717861392,0.004593590535279525,0.003106198149219555,0.003726833084926094,0.009541431960423003,0.003451492809218253,0.005593577853271221,0.005626793978023858,0.002398835981594932,0.004567168804041297,0.01253153070043299,0.07477837509190494,0.003491328105841184,0.004830471614090203,0.005737341512470776,0.005703114929036451,0.006676083000490122,Short,WT,REM
54,28.0448,0.002725309619432168,0.005606633866292044,0.004345906135280639,0.003701519616605713,0.003681677465202209,0.009241727085773567,0.00352531955543944,0.005742830923434054,0.005069043296772943,0.002059596395724618,0.004423594802393668,0.0128101608908977,0.0755803506648208,0.003483476674998072,0.005247775793153727,0.005547976295400117,0.005741717344041827,0.006827329657892991,Short,WT,REM
55,28.5456,0.00275366384735513,0.006245463985474597,0.004714004928133266,0.003425345634649507,0.003671946204122363,0.009411743101308042,0.003107562045349839,0.004773721232804896,0.00513570743720154,0.002556520553701982,0.004282974061866772,0.01285236742827539,0.074604732570755,0.003696322588305329,0.004812787976179107,0.00523056219339631,0.005667046779586315,0.006427567000603138,Short,WT,REM
56,29.0464,0.002370448796609656,0.006057728709675533,0.004672677841226208,0.003624092248337078,0.00356202401440567,0.009478332492379402,0.0030157305472112,0.004480742532790149,0.005259674900938443,0.002521700077103724,0.004506994544312613,0.01334578390436962,0.07385067792079401,0.003765808746985877,0.004901828334620517,0.005248187825023796,0.005507116335648804,0.006733530215418696,Short,WT,REM
57,29.5472,0.002480795943082193,0.006348704797003475,0.00465809791359075,0.003665928179011731,0.003546030888169995,0.009130302260317528,0.002832360974259445,0.005059781718177765,0.005113951797772422,0.002822198422907114,0.004952574374806513,0.01329846172155418,0.07063879035715545,0.003796928076976921,0.005341028440222658,0.005253904194219936,0.005419182151319584,0.006500513448999903,Short,WT,REM
58,30.048,0.002711617264898046,0.006193425343236549,0.004660024647332148,0.003695018900252347,0.0034423171112382,0.00859464123125254,0.002647362950289384,0.005340784728970488,0.004671661168033187,0.002752494881018486,0.004619410004350598,0.01224305949155317,0.06745388109427138,0.003735983839320506,0.004990835727944929,0.005008796125041484,0.005746589892992577,0.006394288846662838,Short,WT,REM
59,30.5488,0.002574465248655297,0.005874811619681423,0.00416972395193335,0.003947643309631798,0.003463670189516892,0.008296494492654773,0.002671182498249059,0.005269157334523778,0.004218192781038647,0.002825778821097121,0.004475703975548403,0.01292835932161072,0.06739914569144956,0.003816912309451516,0.004855749343661651,0.005116088605323332,0.005315946434078286,0.006439472968579322,Short,WT,REM
60,31.0496,0.002923731520868319,0.006287658577724367,0.003763540297156623,0.00339587072370605,0.003574594005641309,0.00764099748171049,0.002491960270171626,0.0051523883415511,0.003697388823783606,0.002847422077503718,0.004551192220128872,0.01355021948046571,0.06714899249451603,0.003694397462344029,0.005214866931349077,0.004985494627780119,0.005226746291844185,0.006864885842781298,Short,WT,REM
61,31.5504,0.00267114933696506,0.005541001965024656,0.003756220443401313,0.003136775388469173,0.0033690476324365,0.007541284403526526,0.002379296319138053,0.005311482381623715,0.003619490129020188,0.002606711416925161,0.004489428247269262,0.01214724775931659,0.0647707158377784,0.003647345187876105,0.005665997553237319,0.004409476424506531,0.005276865130046352,0.006596879527740728,Short,WT,REM
62,32.0512,0.002465956871178751,0.005611464130263409,0.003393014953397717,0.00352492518863428,0.003341698323579435,0.007792406598319214,0.002309044653469271,0.004969048033151864,0.003622983095051681,0.002150854849690286,0.004589898586678807,0.0115782790075828,0.06290044506213016,0.003418021349953536,0.00536627956761761,0.004608801136572948,0.00557623035523012,0.005809889529730117,Short,WT,REM
63,32.552,0.002224908775970045,0.00602698569043663,0.0031545072741363,0.003262264332435443,0.003606301506972969,0.007388533636182904,0.002219119903009438,0.004852994594348127,0.003412545850807314,0.002458043255692235,0.004460566704895949,0.01139941324530779,0.06158650500503576,0.003294548221844912,0.004919968282390949,0.004375726275015274,0.005980784940182197,0.005791720592362639,Short,WT,REM
64,33.0528,0.002193604733286689,0.005367821054284085,0.003289876480635545,0.002895800066581717,0.003303019354165462,0.007995037998716615,0.002104525179950147,0.004469737000117301,0.003531584414122787,0.002850330294903823,0.004737989150926787,0.01162452871044075,0.06183212443752122,0.003338643485637078,0.004420785452821293,0.004083482171189095,0.005822012026420203,0.005663191099571929,Short,WT,REM
65,33.5536,0.002314033345594296,0.005414204541094483,0.002985123945018062,0.003241509473065181,0.003376372529197444,0.007519477720037747,0.002310880817143199,0.004143981316625464,0.00366309838922003,0.002325429210406732,0.00445824880196364,0.01150940598569394,0.05897425308805684,0.00338249100388963,0.004528699183146346,0.003817298017766988,0.00576817621898659,0.005414670726598572,Short,WT,REM
66,34.0544,0.002247065439416729,0.004351755161350919,0.002910630408876305,0.003568853736701167,0.003401315457772232,0.007322555829713661,0.001934514177120294,0.00373768866886949,0.0038388285522274,0.002298245039656516,0.004174076070259609,0.01133829742269431,0.05847398964538265,0.003461115307119225,0.004818384539211566,0.003892805822465957,0.005536648509794293,0.005897235343457825,Short,WT,REM
67,34.5552,0.002372650699763948,0.003854157182477012,0.002822733334424423,0.003102222277509753,0.00373617327569589,0.007486019722316798,0.002057866349988269,0.003551512770867127,0.004041369194974016,0.002568920365611195,0.004095631081962245,0.01142931120394525,0.05987680841994045,0.003347407202914632,0.004199171867140543,0.00377669508112294,0.005079188803377765,0.006252276136481751,Short,WT,REM
68,35.056,0.001904731599028859,0.004388009733106197,0.002386029350942253,0.003149484018362057,0.003826766931171727,0.006882459203776193,0.002274360237281058,0.003900589207241245,0.003722054145256644,0.002533125712069508,0.00391203987062818,0.01007383516554866,0.05764306631975091,0.002971087156027615,0.003765856165528144,0.003517296813138257,0.005353964702031385,0.005568507323358367,Short,WT,REM
69,35.5568,0.001704002268957007,0.004586167308398064,0.002266328642950826,0.002920467851056473,0.004023757378245694,0.006668689226295232,0.002301705248960273,0.004572699311321494,0.003526229397696033,0.002495314836062463,0.003489838032330151,0.01023654439500405,0.05697275101103734,0.002866439699820746,0.003980927411318013,0.003663602429245785,0.00518499914737811,0.004911830461649427,Short,WT,REM
70,36.0576,0.001916871166318576,0.00447921581863998,0.002856076863471402,0.002994524925178661,0.004203644264179212,0.007198060074789265,0.002929751849843489,0.004532270564423061,0.003422470231274974,0.002527607476381058,0.003512705107778424,0.009993775955966655,0.05955315852141841,0.002770838088956445,0.003852356470772255,0.004038624257312423,0.00512221763741409,0.005001879712331765,Short,WT,REM
71,36.5584,0.002101598025775463,0.003672529518988177,0.003041731078076292,0.003123048641491789,0.004130795394497279,0.007631956111972604,0.002515095338680256,0.004116261744209018,0.003624058958120827,0.002899203560746095,0.003388881093516866,0.009937201692038098,0.05766925024865795,0.00266133258901165,0.00403341059850643,0.003991267959546463,0.005890451676070178,0.004949849674010187,Short,WT,REM
72,37.0592,0.00182782141295515,0.003826834650685646,0.00267880380240724,0.002895237347805313,0.004256971217762881,0.007298094497917541,0.002181269850760954,0.003722988062411091,0.003646004258639081,0.003093007286738652,0.003231777162038848,0.009607816209649955,0.05693493845138027,0.002652730062976769,0.003933589227096263,0.003802993944759599,0.006256081916506027,0.004777743120471816,Short,WT,REM
73,37.56,0.002141724343723889,0.004194083064636894,0.002630626513955417,0.002667532226060307,0.003855329384721811,0.007604239898538655,0.002776169195965558,0.003962523449285571,0.003985124049535028,0.003654590636302227,0.003040764656303657,0.009601584172669876,0.05668574723446643,0.002878222394741723,0.003818849306896932,0.003516398610742553,0.006095683468074828,0.005098214827770941,Short,WT,REM
74,38.0608,0.002313049535308541,0.004483345575365388,0.002798255841565843,0.003524795509680618,0.004141401999530348,0.008536345055083092,0.002788904501505154,0.005003428096587215,0.003659305406367771,0.004556895965783569,0.002849728266056543,0.009883347535032354,0.05512797520443027,0.002737556025542657,0.004067782281565084,0.003571898763510734,0.006633400178911378,0.005542886412037123,Short,WT,REM
75,38.5616,0.002323162390106454,0.004873369467225826,0.003092456365654298,0.003417465827915122,0.004592278885108971,0.008604884642790439,0.002925272029148772,0.005161497434214038,0.004001768670710756,0.004304638404895955,0.002839965246099138,0.009725470615546659,0.05593609607918176,0.003016760919960854,0.004449599029320293,0.004138553302420346,0.006876855535711671,0.005457098417922892,Short,WT,REM
